gufi,timestamp,airport,minutes_until_pushback,round_dep_stand_est,temperature,wind_direction,wind_speed,wind_gust,cloud_ceiling,visibility,cloud,lightning_prob,precip,aircraft_engine_class,aircraft_type,major_carrier,flight_type,est_push_min,difference
AAL1162.DEN.DFW.210421.1526.0095.TFM,4/22/2021 14:15,KDEN,67,4/22/2021 15:17,37,30,6,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,-5
AAL1162.DEN.DFW.210421.1526.0095.TFM,4/22/2021 14:30,KDEN,52,4/22/2021 15:17,35,32,6,0,8,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,47,-5
AAL1162.DEN.DFW.210421.1526.0095.TFM,4/22/2021 14:45,KDEN,37,4/22/2021 15:23,35,32,6,0,8,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,38,1
AAL1162.DEN.DFW.210421.1526.0095.TFM,4/22/2021 14:45,KDEN,37,4/22/2021 15:24,35,32,6,0,8,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,39,2
AAL1162.DEN.DFW.210421.1526.0095.TFM,4/22/2021 15:00,KDEN,22,4/22/2021 15:24,35,32,6,0,8,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,24,2
AAL1162.DEN.DFW.210421.1526.0095.TFM,4/22/2021 15:15,KDEN,7,4/22/2021 15:17,35,32,6,0,8,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,3,-4
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 14:00,KDEN,86,4/23/2021 15:30,48,32,5,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,90,4
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 14:15,KDEN,71,4/23/2021 15:30,48,32,5,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,75,4
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 14:15,KDEN,71,4/23/2021 15:31,48,32,5,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,6
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 14:30,KDEN,56,4/23/2021 15:31,48,31,6,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,6
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 14:45,KDEN,41,4/23/2021 15:38,48,31,6,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,54,13
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 15:00,KDEN,26,4/23/2021 15:38,48,31,6,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,39,13
AAL1162.DEN.DFW.210422.1526.0030.TFM,4/23/2021 15:15,KDEN,11,4/23/2021 15:38,48,31,6,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,24,13
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 14:00,KDEN,83,4/24/2021 15:21,43,23,7,0,1,3,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,82,-1
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 14:15,KDEN,68,4/24/2021 15:21,43,23,7,0,1,3,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,67,-1
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 14:15,KDEN,68,4/24/2021 15:23,43,23,7,0,1,3,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,68,0
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 14:30,KDEN,53,4/24/2021 15:23,39,26,7,0,1,2,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,53,0
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 14:45,KDEN,38,4/24/2021 15:31,44,25,6,0,1,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,47,9
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 15:00,KDEN,23,4/24/2021 15:31,44,25,6,0,1,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,32,9
AAL1162.DEN.DFW.210423.1526.0120.TFM,4/24/2021 15:15,KDEN,8,4/24/2021 15:24,39,26,7,0,1,2,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,10,2
AAL1162.DEN.DFW.210424.1525.0147.TFM,4/25/2021 14:00,KDEN,69,4/25/2021 15:12,56,18,13,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,73,4
AAL1162.DEN.DFW.210424.1525.0147.TFM,4/25/2021 14:15,KDEN,54,4/25/2021 15:12,56,18,13,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,58,4
AAL1162.DEN.DFW.210424.1525.0147.TFM,4/25/2021 14:15,KDEN,54,4/25/2021 15:15,56,18,13,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,60,6
AAL1162.DEN.DFW.210424.1525.0147.TFM,4/25/2021 14:30,KDEN,39,4/25/2021 15:15,57,17,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,45,6
AAL1162.DEN.DFW.210424.1525.0147.TFM,4/25/2021 14:45,KDEN,24,4/25/2021 15:22,57,17,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,38,14
AAL1162.DEN.DFW.210424.1525.0147.TFM,4/25/2021 15:00,KDEN,9,4/25/2021 15:03,57,17,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,3,-6
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 14:00,KDEN,83,4/26/2021 15:16,67,20,16,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,-7
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 14:15,KDEN,68,4/26/2021 15:16,67,20,16,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,61,-7
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 14:15,KDEN,68,4/26/2021 15:16,67,20,16,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,-6
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 14:30,KDEN,53,4/26/2021 15:16,70,19,18,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,47,-6
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 14:45,KDEN,38,4/26/2021 15:24,70,19,18,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,40,2
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 15:00,KDEN,23,4/26/2021 15:24,70,19,18,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,25,2
AAL1162.DEN.DFW.210425.1526.0091.TFM,4/26/2021 15:15,KDEN,8,4/26/2021 15:19,70,19,18,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,4,-4
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 14:00,KDEN,79,4/27/2021 15:31,55,5,13,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,13
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 14:15,KDEN,64,4/27/2021 15:31,55,5,13,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,13
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 14:15,KDEN,64,4/27/2021 15:31,55,5,13,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,13
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 14:30,KDEN,49,4/27/2021 15:31,51,6,15,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,13
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 14:45,KDEN,34,4/27/2021 15:37,51,6,15,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,52,18
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 14:45,KDEN,34,4/27/2021 15:43,51,6,15,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,58,24
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 15:00,KDEN,19,4/27/2021 15:43,51,6,15,0,7,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,43,24
AAL1162.DEN.DFW.210426.1525.0097.TFM,4/27/2021 15:15,KDEN,4,4/27/2021 15:26,50,6,13,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,12,8
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 14:00,KDEN,84,4/28/2021 15:30,44,34,10,0,4,7,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,91,7
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 14:15,KDEN,69,4/28/2021 15:30,44,34,10,0,4,7,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,7
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 14:15,KDEN,69,4/28/2021 15:30,44,34,10,0,4,7,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,7
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 14:30,KDEN,54,4/28/2021 15:30,43,35,10,0,4,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,61,7
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 14:45,KDEN,39,4/28/2021 15:42,43,35,10,0,4,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,57,18
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 15:00,KDEN,24,4/28/2021 15:42,43,35,10,0,4,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,42,18
AAL1162.DEN.DFW.210427.1525.0058.TFM,4/28/2021 15:15,KDEN,9,4/28/2021 15:34,43,35,10,0,4,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,20,11
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 14:00,KDEN,81,4/29/2021 15:31,59,30,6,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,11
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 14:15,KDEN,66,4/29/2021 15:31,59,30,6,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,11
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 14:30,KDEN,51,4/29/2021 15:31,58,30,5,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,11
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 14:45,KDEN,36,4/29/2021 15:37,58,30,5,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,53,17
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 14:45,KDEN,36,4/29/2021 15:43,58,30,5,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,58,22
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 15:00,KDEN,21,4/29/2021 15:43,58,30,5,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,43,22
AAL1162.DEN.DFW.210428.1525.0138.TFM,4/29/2021 15:15,KDEN,6,4/29/2021 15:29,53,27,5,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,15,9
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 14:00,KDEN,88,4/30/2021 15:31,69,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,91,3
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 14:15,KDEN,73,4/30/2021 15:31,69,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,3
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 14:15,KDEN,73,4/30/2021 15:33,69,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,78,5
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 14:30,KDEN,58,4/30/2021 15:33,68,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,63,5
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 14:45,KDEN,43,4/30/2021 15:41,68,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,56,13
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 15:00,KDEN,28,4/30/2021 15:41,68,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,41,13
AAL1162.DEN.DFW.210429.1525.0163.TFM,4/30/2021 15:15,KDEN,13,4/30/2021 15:41,68,26,6,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,26,13
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 14:00,KDEN,78,5/1/2021 15:18,70,24,10,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,78,0
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 14:15,KDEN,63,5/1/2021 15:18,70,24,10,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,63,0
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 14:15,KDEN,63,5/1/2021 15:20,70,24,10,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,66,3
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 14:30,KDEN,48,5/1/2021 15:20,70,23,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,51,3
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 14:45,KDEN,33,5/1/2021 15:20,70,23,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,36,3
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 15:00,KDEN,18,5/1/2021 15:16,70,23,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,16,-2
AAL1162.DEN.DFW.210430.1525.0138.TFM,5/1/2021 15:15,KDEN,3,5/1/2021 15:23,70,23,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,8,5
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 14:00,KDEN,84,5/2/2021 15:30,64,35,9,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,91,7
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 14:15,KDEN,69,5/2/2021 15:30,64,35,9,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,7
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 14:15,KDEN,69,5/2/2021 15:31,64,35,9,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,8
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 14:30,KDEN,54,5/2/2021 15:31,64,1,15,21,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,8
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 14:45,KDEN,39,5/2/2021 15:40,64,1,15,21,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,55,16
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 15:00,KDEN,24,5/2/2021 15:40,64,1,15,21,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,40,16
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 15:15,KDEN,9,5/2/2021 15:35,64,1,15,21,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,21,12
AAL1162.DEN.DFW.210501.1525.0153.TFM,5/2/2021 15:15,KDEN,9,5/2/2021 15:35,64,1,15,21,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,20,11
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 14:00,KDEN,81,5/3/2021 15:31,38,5,15,0,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,11
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 14:15,KDEN,66,5/3/2021 15:31,38,5,15,0,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,11
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 14:15,KDEN,66,5/3/2021 15:33,38,5,15,0,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,79,13
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 14:30,KDEN,51,5/3/2021 15:33,38,5,18,24,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,64,13
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 14:45,KDEN,36,5/3/2021 15:40,38,5,18,24,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,56,20
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 15:00,KDEN,21,5/3/2021 15:39,38,5,18,24,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,39,18
AAL1162.DEN.DFW.210502.1525.0070.TFM,5/3/2021 15:15,KDEN,6,5/3/2021 15:29,38,5,16,22,4,5,OV,N,TRUE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,14,8
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 14:00,KDEN,79,5/4/2021 15:27,46,17,7,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,88,9
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 14:15,KDEN,64,5/4/2021 15:27,46,17,7,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,73,9
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 14:15,KDEN,64,5/4/2021 15:28,46,17,7,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,73,9
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 14:30,KDEN,49,5/4/2021 15:28,45,16,11,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,58,9
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 14:45,KDEN,34,5/4/2021 15:38,49,17,10,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,53,19
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 15:00,KDEN,19,5/4/2021 15:38,49,17,10,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,38,19
AAL1162.DEN.DFW.210503.1525.0097.TFM,5/4/2021 15:15,KDEN,4,5/4/2021 15:22,45,16,11,0,6,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,8,4
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 14:00,KDEN,107,5/5/2021 15:53,56,32,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,113,6
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 14:15,KDEN,92,5/5/2021 15:53,56,32,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,98,6
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 14:30,KDEN,77,5/5/2021 15:53,54,4,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,83,6
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 14:30,KDEN,77,5/5/2021 15:52,54,4,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,82,5
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 14:45,KDEN,62,5/5/2021 15:52,54,4,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,67,5
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 15:00,KDEN,47,5/5/2021 15:52,54,4,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,52,5
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 15:15,KDEN,32,5/5/2021 15:49,54,4,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,34,2
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 15:30,KDEN,17,5/5/2021 15:49,53,3,7,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,19,2
AAL1162.DEN.DFW.210504.1525.0094.TFM,5/5/2021 15:45,KDEN,2,5/5/2021 15:48,53,3,7,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,4,2
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 14:00,KDEN,87,5/6/2021 15:27,50,32,6,0,8,7,CL,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,87,0
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 14:15,KDEN,72,5/6/2021 15:27,50,32,6,0,8,7,CL,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,72,0
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 14:15,KDEN,72,5/6/2021 15:28,50,32,6,0,8,7,CL,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,73,1
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 14:30,KDEN,57,5/6/2021 15:28,47,27,6,0,3,7,BK,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,58,1
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 14:45,KDEN,42,5/6/2021 15:38,53,26,5,0,8,7,FW,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,53,11
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 15:00,KDEN,27,5/6/2021 15:38,53,26,5,0,8,7,FW,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,38,11
AAL1162.DEN.DFW.210505.1525.0170.TFM,5/6/2021 15:15,KDEN,12,5/6/2021 15:38,53,26,5,0,8,7,FW,N,FALSE,JET,A320,AAL,SCHEDULED_AIR_TRANSPORT,23,11
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 14:00,KDEN,83,5/8/2021 15:30,65,33,12,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,90,7
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 14:15,KDEN,68,5/8/2021 15:30,65,33,12,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,75,7
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 14:15,KDEN,68,5/8/2021 15:32,65,33,12,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,9
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 14:30,KDEN,53,5/8/2021 15:32,66,35,11,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,9
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 14:45,KDEN,38,5/8/2021 15:41,66,35,11,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,57,19
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 15:00,KDEN,23,5/8/2021 15:41,66,35,11,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,42,19
AAL1162.DEN.DFW.210507.1525.0109.TFM,5/8/2021 15:15,KDEN,8,5/8/2021 15:33,66,35,11,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,18,10
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 14:00,KDEN,85,5/9/2021 15:32,47,10,7,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,7
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 14:15,KDEN,70,5/9/2021 15:32,47,10,7,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,7
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 14:15,KDEN,70,5/9/2021 15:34,47,10,7,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,10
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 14:30,KDEN,55,5/9/2021 15:34,46,9,5,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,65,10
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 14:45,KDEN,40,5/9/2021 15:40,46,9,5,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,56,16
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 15:00,KDEN,25,5/9/2021 15:40,46,9,5,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,41,16
AAL1162.DEN.DFW.210508.1525.0166.TFM,5/9/2021 15:15,KDEN,10,5/9/2021 15:38,46,9,5,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,24,14
AAL1162.DEN.DFW.210509.1525.0110.TFM,5/10/2021 14:30,KDEN,58,5/10/2021 15:31,44,14,12,0,4,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,61,3
AAL1162.DEN.DFW.210509.1525.0110.TFM,5/10/2021 14:45,KDEN,43,5/10/2021 15:40,44,14,12,0,4,5,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,56,13
